iter	F1	Logloss
437	0.8054165833	0.03394882105
438	0.8054703135	0.03393990028
439	0.8052294557	0.03393185686
440	0.8053091443	0.033920835
441	0.8054425399	0.03391537002
442	0.8054165833	0.0339110331
443	0.8054703135	0.03390488584
444	0.8055777956	0.03389700397
445	0.8057112357	0.03388727453
446	0.8057112357	0.03387170276
447	0.8059243445	0.0338649617
448	0.8057909133	0.03385049683
449	0.8061653433	0.03382695122
450	0.8062191379	0.03382236699
451	0.8064064064	0.03381033043
452	0.8064064064	0.03380161773
453	0.8065398732	0.03379233702
454	0.8064064064	0.03378826845
455	0.8064602242	0.03376361146
456	0.8064064064	0.03374381356
457	0.8061653433	0.03373867231
458	0.8065097045	0.03372552067
459	0.8065097045	0.03372188206
460	0.8065097045	0.03371722456
461	0.8065097045	0.0337073706
462	0.8069356452	0.03369693916
463	0.8071204747	0.03369114531
464	0.8071742899	0.03368174332
465	0.8071742899	0.03368093011
466	0.8071204747	0.03368067257
467	0.8070409388	0.03367042437
468	0.8070666667	0.03366841903
469	0.8072281123	0.03366298762
470	0.8074153107	0.03364657716
471	0.8075486796	0.03364449091
472	0.8078666667	0.03362379254
473	0.807892281	0.03361884781
474	0.8078410455	0.03361125499
475	0.8079487863	0.03360548426
476	0.8079487863	0.03360488406
477	0.8078949123	0.03359909819
478	0.8080538703	0.0335887072
479	0.8080538703	0.03358405079
480	0.8081616323	0.03356601418
481	0.8081872125	0.03356156516
482	0.8083744499	0.03354622689
483	0.8082949923	0.03353663214
484	0.8082949923	0.03353615778
485	0.8082438471	0.03352400866
486	0.8084028009	0.03351950001
487	0.8084311633	0.03351650441
488	0.8084283523	0.03351359119
489	0.8084283523	0.03351359104
490	0.8086637787	0.03350241372
491	0.8086637787	0.03350114975
492	0.8086637787	0.03349685014
493	0.8086637787	0.0334945964
494	0.8086892783	0.03349279006
495	0.8085304898	0.03347405909
496	0.8084766094	0.03345632769
497	0.8083972009	0.03344182044
498	0.8085049657	0.03343950633
499	0.8084283523	0.03342651448
500	0.8085361787	0.03340457266
501	0.8086156308	0.03339957844
502	0.8087489997	0.03339430651
503	0.8086440339	0.0333829182
504	0.8085645678	0.03338265104
505	0.8085106383	0.03337497875
506	0.8086156308	0.03336549988
507	0.8085901027	0.03335805452
508	0.8086440339	0.0333478601
509	0.8090727151	0.033324757
510	0.8090727151	0.03331849519
511	0.8089647812	0.03330490282
512	0.8091776162	0.03330131689
513	0.8092061374	0.03329400936
514	0.8094189847	0.0332869266
515	0.8093649947	0.0332731934
516	0.8094189847	0.03327156896
517	0.8096571962	0.03326143553
518	0.8095460303	0.0332494625
519	0.8097873192	0.03323730358
520	0.8098920144	0.03322633637
521	0.81002533	0.03321594491
522	0.81	0.03321447553
523	0.81002533	0.03321204743
524	0.8101046457	0.03320998432
525	0.8100506532	0.03320492195
526	0.81002533	0.03320186632
527	0.8101586455	0.03320160595
528	0.8102126525	0.03317849084
529	0.8101333333	0.0331616652
530	0.8102413655	0.03316008074
531	0.8100286724	0.03315608043
532	0.81	0.03314144378
533	0.8101333333	0.03314041615
534	0.8101586455	0.0331352676
535	0.810079328	0.03313278877
536	0.8101873458	0.03313187394
537	0.8102953924	0.03312621224
538	0.8102160576	0.03311964639
539	0.8103747166	0.03309639236
540	0.8103747166	0.03309604651
541	0.8106449677	0.03307918389
542	0.8106449677	0.03307258126
543	0.8108036012	0.03306922827
544	0.8109910631	0.03306536449
545	0.8110451544	0.03306147983
546	0.8110451544	0.0330611476
547	0.8109406271	0.0330367841
548	0.8111244498	0.03302649855
549	0.8108829021	0.03300445955
550	0.8108	0.03300092039
551	0.8106414189	0.03299186412
552	0.8106414189	0.03297750713
553	0.8109621924	0.03295642178
554	0.8109081211	0.03295248549
555	0.8110125992	0.03294417121
556	0.8110125992	0.03294302245
557	0.8112037346	0.03293058484
558	0.8112037346	0.03292975902
559	0.8112830088	0.03292943492
560	0.8112289124	0.03292218387
561	0.8110955524	0.03291148079
562	0.8111244498	0.03290308756
563	0.8110451544	0.03290141853
564	0.8112037346	0.03289594409
565	0.81117855	0.03289073083
566	0.81117855	0.0328907301
567	0.8112326574	0.0328898676
568	0.8114453412	0.03288482533
569	0.8115246098	0.03288394326
570	0.8115246098	0.03288335123
571	0.8117121323	0.03287536257
572	0.8117121323	0.03286547945
573	0.8116328709	0.03286517094
574	0.8117121323	0.03286427803
575	0.8117662753	0.03284965429
576	0.8116328709	0.03284876184
577	0.8115284542	0.03283875541
578	0.8117913832	0.03283049416
579	0.8118164844	0.03282194014
580	0.8118164844	0.03281261678
581	0.8117913832	0.03280929762
582	0.8117913832	0.0328088494
583	0.8120290725	0.03280615625
584	0.8120290725	0.03280362229
585	0.8118455279	0.03278395668
586	0.8118745831	0.03277307575
587	0.811953839	0.03276939705
588	0.8124332978	0.03275963406
589	0.8125625125	0.03273605961
590	0.8125917033	0.03273173675
591	0.8125667022	0.03271615528
592	0.8126459014	0.03271465992
593	0.8127001067	0.03270276866
594	0.8127001067	0.03269846424
595	0.8128292325	0.03269187975
596	0.8129875325	0.03268735681
597	0.8132	0.03267916088
598	0.81317509	0.03267413668
599	0.8133626725	0.03267118366
600	0.8132293125	0.03265007691
601	0.8137084945	0.03262685342
602	0.8137084945	0.03262632023
603	0.8139255702	0.03261332238
604	0.8139751967	0.03259428224
605	0.8141581123	0.03258998355
606	0.8142123858	0.03257982313
607	0.8142123858	0.03257181398
608	0.8142123858	0.03256622826
609	0.8144494801	0.03256216387
610	0.8144494801	0.0325554275
611	0.8146864796	0.0325522425
612	0.8146864796	0.03255142773
613	0.8145532085	0.03254038706
614	0.8145532085	0.03253310997
615	0.8145779199	0.03252249478
616	0.8148937587	0.03250549656
617	0.8148148148	0.0324930422
618	0.8149480416	0.03248524774
619	0.814869096	0.03248172444
620	0.8147605409	0.03245799967
621	0.8148394831	0.03245414169
622	0.8148888001	0.0324462362
623	0.8152144951	0.03243363398
624	0.8150812683	0.032425404
625	0.8151355673	0.03242089361
626	0.8154020385	0.03240659551
627	0.8154563624	0.03240387034
628	0.8154020385	0.03239842255
629	0.8154266303	0.03239429382
630	0.8154020385	0.0323891473
631	0.8154020385	0.03238514374
632	0.8155352741	0.03238028791
633	0.815643947	0.03236822447
634	0.8155948017	0.03235840478
635	0.8155948017	0.03235822992
636	0.8155948017	0.03235723956
637	0.8156737305	0.03235561069
638	0.8156737305	0.03235444753
639	0.8158560959	0.03234499524
640	0.8157772003	0.03234295968
641	0.8155896069	0.03233989358
642	0.8161524622	0.03232370976
643	0.816098081	0.03231468365
644	0.8161279573	0.03230739499
645	0.8163102139	0.03229778458
646	0.8163646055	0.03228545765
647	0.8163102139	0.03228260831
648	0.816389074	0.03227555144
649	0.8164434673	0.03226919885
650	0.816709974	0.032259434
651	0.8165467626	0.0322540895
652	0.8165712002	0.03225100726
653	0.8166011591	0.03224023884
654	0.8166311301	0.03221228083
655	0.8165767206	0.03220879923
656	0.816661113	0.03219578682
657	0.8167944019	0.03219336712
658	0.8165767206	0.03218458028
659	0.816655563	0.03218033078
660	0.8167888075	0.03217891448
661	0.8168676304	0.03217249781
662	0.816922052	0.03217158491
663	0.816922052	0.03216986096
664	0.817000866	0.03216935888
665	0.8168188179	0.03214689633
666	0.8168976546	0.03214530007
667	0.8170552965	0.03213804653
668	0.8170552965	0.03213790208
669	0.8168132161	0.03213320531
670	0.8168376182	0.03212299717
671	0.8170065307	0.03210087518
672	0.817188541	0.0320957911
673	0.8172186313	0.03208338962
674	0.8172730908	0.03207817718
675	0.8174063708	0.03206903801
676	0.8172974414	0.03206693289
677	0.8172429875	0.03206228616
678	0.8173762409	0.03205480629
679	0.8174307036	0.0320508931
680	0.817721519	0.03204580034
681	0.8178002798	0.0320356789
682	0.8177760011	0.0320336963
683	0.8175639659	0.03202702952
684	0.8176184447	0.03202496897
685	0.8174365127	0.03201589361
686	0.8175153292	0.03198981245
687	0.8173576856	0.03198124643
688	0.8174365127	0.03197459611
689	0.8173333333	0.03194903454
690	0.8174423256	0.03192067792
691	0.8176788214	0.03189487479
692	0.8179454703	0.03186749146
693	0.8176545103	0.03184465956
694	0.8177878525	0.03182342937
695	0.818	0.03181145151
696	0.8180787947	0.03179384942
697	0.8183454436	0.0317788992
698	0.8180302727	0.03175701187
699	0.8182424323	0.03174998138
700	0.8184	0.03174468467
701	0.8184	0.03173826722
702	0.8185333333	0.0317339959
703	0.8184	0.03172468459
704	0.8184787681	0.0317243661
705	0.8184787681	0.03172149438
706	0.8184787681	0.03172024584
707	0.8185091346	0.03171021684
708	0.8183757834	0.03170709618
709	0.8182969927	0.03170687864
710	0.8179514537	0.03169255008
711	0.8178969127	0.03168068362
712	0.8178969127	0.03167031402
713	0.8178969127	0.0316684593
714	0.818054537	0.0316647268
715	0.8179757301	0.03165565218
716	0.818	0.03164502494
717	0.8180787947	0.03164241036
718	0.818157579	0.03164087325
719	0.818157579	0.03164074011
720	0.818157579	0.0316407361
721	0.818157579	0.03163367871
722	0.8180787947	0.03163029073
723	0.8182121192	0.03162967896
724	0.8184545636	0.03160930168
725	0.8184545636	0.03160588318
726	0.8185333333	0.0316051386
727	0.8185879059	0.03159260358
728	0.8187329292	0.03156734687
729	0.8190717187	0.03155682478
730	0.8193926478	0.03153366046
731	0.8192835264	0.03152818839
732	0.8192835264	0.03152415623
733	0.8193380835	0.03151749391
734	0.8197310611	0.031513613
735	0.8198947999	0.03150540695
736	0.8197070573	0.03150153375
737	0.8198947999	0.03149358812
738	0.819840213	0.03148810185
739	0.8200519273	0.03147681761
740	0.8201304753	0.03147079611
741	0.8200519273	0.03146941076
742	0.8199733688	0.03146584584
743	0.8203796204	0.03145417177
744	0.8204342614	0.03145170356
745	0.8203556917	0.03144600325
746	0.8203556917	0.03144599568
747	0.8203556917	0.0314451176
748	0.8203556917	0.03144442689
749	0.8203556917	0.0314390244
750	0.8204103384	0.03143238893
751	0.8204103384	0.03142990441
752	0.8204103384	0.03142990207
753	0.8204649923	0.03140977118
754	0.8201199201	0.03140203442
755	0.8202771116	0.03139489869
756	0.8203796204	0.03139181066
757	0.8203796204	0.03138310769
758	0.8203556917	0.03137983532
759	0.8203556917	0.03137500496
760	0.8204342614	0.03136391353
761	0.8204889096	0.03135562011
762	0.8204649923	0.03133979307
763	0.8204649923	0.03133426784
764	0.820598228	0.03133167665
765	0.8204410687	0.0313280518
766	0.8205196536	0.03132214327
767	0.8206767919	0.03131789512
768	0.8208885632	0.03130960171
769	0.8208577517	0.03130045465
770	0.8208577517	0.03130012127
771	0.8210147823	0.03129025537
772	0.8209670974	0.03126533069
773	0.8209670974	0.03126247462
774	0.8208885632	0.03125285476
775	0.821045621	0.03124954748
776	0.8209362722	0.03123041629
777	0.8210694546	0.03122601396
778	0.8210694546	0.03122424242
779	0.8209362722	0.03121808364
780	0.8207723036	0.03120681944
781	0.8213287179	0.03118964324
782	0.8212740465	0.03118433045
783	0.8213287179	0.03117246852
784	0.821485623	0.03115824242
785	0.8217518637	0.03115216583
786	0.8217518637	0.03114883863
787	0.8217518637	0.03114672163
788	0.8216662231	0.03113981579
789	0.8217209024	0.03113279219
790	0.8218065633	0.03112913118
791	0.8218922698	0.03112108995
792	0.8219707057	0.03111542602
793	0.8219159843	0.03111146054
794	0.8219707057	0.03110444996
795	0.822284345	0.03109849718
796	0.8221512247	0.03109139685
797	0.8220965058	0.03108364045
798	0.8227309023	0.03106889182
799	0.8231926508	0.03105509105
800	0.8231143066	0.03104813168
801	0.8231926508	0.0310416069
802	0.8232709845	0.03103318233
803	0.8234354194	0.03102217805
804	0.8235450792	0.03101201498
805	0.8235450792	0.03101173327
806	0.8235450792	0.03101044366
807	0.8236547682	0.03100106853
808	0.8236547682	0.03099705944
809	0.8235764236	0.03099630225
810	0.8235764236	0.03099571998
811	0.8236312775	0.03099288663
812	0.8239525744	0.0309913203
813	0.8239525744	0.0309892612
814	0.8237644865	0.03098616526
815	0.8238742339	0.03098223418
816	0.8238742339	0.03097526719
817	0.8238976955	0.03097107854
818	0.8245403677	0.03095667481
819	0.8245403677	0.03095609461
820	0.8245637405	0.03094095338
821	0.8245637405	0.03093569882
822	0.8245637405	0.03093489783
823	0.8245637405	0.03093111853
824	0.8248534896	0.03092999264
825	0.8255659121	0.0309219193
826	0.8255426821	0.03091996886
827	0.8254877156	0.03091818456
828	0.8254877156	0.0309178571
829	0.8255426821	0.030913786
830	0.8258090292	0.03091063592
831	0.8258090292	0.03089305671
832	0.8257626216	0.03088448677
833	0.8257626216	0.03088448663
834	0.8257394085	0.03087312656
835	0.8257944174	0.03087216884
836	0.8259508426	0.03086857789
837	0.8259276531	0.03086393633
838	0.8259276531	0.03084986901
839	0.8259594883	0.03084928746
840	0.8259044573	0.03084850267
841	0.8260840605	0.03084515032
842	0.8263273599	0.03084178225
843	0.8264837141	0.03082939994
844	0.8265618756	0.03082340407
845	0.8265618756	0.03082277962
846	0.8265618756	0.03082277782
847	0.8265618756	0.03082277617
848	0.8264286666	0.03081757799
849	0.8266400266	0.03081340617
850	0.8266400266	0.03081328005
851	0.8266400266	0.03081296951
852	0.8266400266	0.03081296321
853	0.8266631151	0.03081011586
854	0.8267732268	0.03080513475
855	0.8269615026	0.03079446188
856	0.827039627	0.03078784641
857	0.8271177411	0.03077794303
858	0.8271177411	0.0307733695
859	0.8272509323	0.03076758275
860	0.8272509323	0.0307664829
861	0.8273841236	0.03076272901
862	0.8273290271	0.0307506508
863	0.8273520208	0.03074730189
864	0.8273520208	0.03074666072
865	0.8273520208	0.03074639479
866	0.8273520208	0.03074432613
867	0.8273520208	0.03074388463
868	0.8271637816	0.03073339728
869	0.8274071115	0.03072678038
870	0.8271637816	0.03070768454
871	0.8272739379	0.0307044927
872	0.8274162393	0.03070262899
873	0.8275724276	0.03070114435
874	0.8277515147	0.03068349137
875	0.8278295606	0.03067301929
876	0.827806632	0.03066833317
877	0.8278846794	0.0306629968
878	0.8279627164	0.03064971096
879	0.8278846794	0.03064656709
